match_id,teams,gender,time,numeric_time,half,action,number,team,goalkeeper,opponent_goalkeeper,assist_number,goal_number,shot_number,goal,shot_speed,in_goal_position,shot_position,post,saved,vertical_goal_position,horizontal_goal_position,causes_7m_number,receives_7m_number,turnover,technical_foul,steal,suspension,is_home,number_suspended,no_goalkeeper,number_court_players,possession,number_of_possession,start_of_possession,end_of_possession,score,lead,possession_length
28,NOR - FRA,M,45:54,2754,2,RICHARDSON M Goal breakthrough middle right,9,FRA,16,30,,9,,1,,middle right,breakthrough,,,middle,right,,,,,,,FALSE,0,0,6,FRA,82,45:23,45:54,24 - 24,0,31
28,NOR - FRA,M,46:02,2762,2,Team timeout,"",NOR,30,16,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,83,45:54,46:48,24 - 24,0,54
28,NOR - FRA,M,46:13,2773,2,GENTY Yfor 5 REMILI N Goalkeeper back,16,FRA,16,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,NOR,83,45:54,46:48,24 - 24,0,54
28,NOR - FRA,M,46:39,2799,2,FREDRIKSEN M 7m received,10,NOR,30,16,,,,0,,,,,,,,,10,,,,,TRUE,0,0,6,NOR,83,45:54,46:48,24 - 24,0,54
28,NOR - FRA,M,46:39,2799,2,FABREGAS L 7m caused,23,FRA,16,30,,,,0,,,,,,,,23,,,,,,FALSE,0,0,6,NOR,83,45:54,46:48,24 - 24,0,54
28,NOR - FRA,M,46:48,2808,2,SAGOSEN S Goal Penalty shot bottom right (10 FREDRIKSEN M),5,NOR,30,16,10,5,,1,,bottom right,Penalty,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,83,45:54,46:48,25 - 24,1,54
28,NOR - FRA,M,47:27,2847,2,RICHARDSON M Turnover,9,FRA,16,30,,,,0,,,,,,,,,,9,,,,FALSE,0,0,6,FRA,84,46:48,47:27,25 - 24,1,39
28,NOR - FRA,M,48:08,2888,2,TOURNAT N 2-minutes suspension,11,FRA,16,30,,,,0,,,,,,,,,,,,,11,FALSE,0,0,6,FRA,84,46:48,47:27,25 - 24,1,39
28,NOR - FRA,M,48:31,2911,2,MYRHOL B Goal centre 6m bottom left (5 SAGOSEN S),8,NOR,30,16,5,8,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,0,6,NOR,85,47:27,48:31,26 - 24,2,64
28,NOR - FRA,M,48:50,2930,2,MAHE Kfor 16 GENTY Y Empty goal,14,FRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,85,47:27,48:31,26 - 24,2,64
28,NOR - FRA,M,49:09,2949,2,RICHARDSON M Shot left 9m saved middle left,9,FRA,Empty goal,30,,,9,0,,middle left,left 9m,,1,middle,left,,,,,,,FALSE,-1,1,6,FRA,86,48:31,49:09,26 - 24,2,38
28,NOR - FRA,M,49:09,2949,2,GENTY Yfor 14 MAHE K Goalkeeper back,16,FRA,16,30,,,,0,,,,,,,,,,,,,,FALSE,-1,0,5,FRA,86,48:31,49:09,26 - 24,2,38
28,NOR - FRA,M,49:47,2987,2,MYRHOL B Goal centre 6m bottom right (5 SAGOSEN S),8,NOR,30,16,5,8,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,87,49:09,49:47,27 - 24,3,38
28,NOR - FRA,M,49:58,2998,2,MAHE Kfor 16 GENTY Y Empty goal,14,FRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,NOR,87,49:09,49:47,27 - 24,3,38
28,NOR - FRA,M,50:29,3029,2,TOURNAT N Goal centre 6m bottom right (9 RICHARDSON M),11,FRA,Empty goal,30,9,11,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,FALSE,0,1,7,FRA,88,49:47,50:29,27 - 25,2,42
28,NOR - FRA,M,50:29,3029,2,GENTY Yfor 14 MAHE K Goalkeeper back,16,FRA,16,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,FRA,88,49:47,50:29,27 - 25,2,42
28,NOR - FRA,M,51:34,3094,2,SAGOSEN S Shot breakthrough missed,5,NOR,30,16,,,5,0,,missed,breakthrough,,,,,,,,,,,TRUE,0,0,6,NOR,89,50:29,51:34,27 - 25,2,65
28,NOR - FRA,M,51:49,3109,2,MAHE Kfor 16 GENTY Y Empty goal,14,FRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,89,50:29,51:34,27 - 25,2,65
28,NOR - FRA,M,52:17,3137,2,TOURNAT N Shot left 6m saved middle left,11,FRA,Empty goal,30,,,11,0,,middle left,left 6m,,1,middle,left,,,,,,,FALSE,0,1,7,FRA,90,51:34,52:17,27 - 25,2,43
28,NOR - FRA,M,52:17,3137,2,GENTY Yfor 14 MAHE K Goalkeeper back,16,FRA,16,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,FRA,90,51:34,52:17,27 - 25,2,43
28,NOR - FRA,M,53:04,3184,2,REINKIND H Goal centre 9m top left,27,NOR,30,16,,27,,1,,top left,centre 9m,,,top,left,,,,,,,TRUE,0,0,6,NOR,91,52:17,53:04,28 - 25,3,47
28,NOR - FRA,M,53:16,3196,2,TOURNAT N Goal left 6m bottom left (13 KARABATIC N),11,FRA,16,30,13,11,,1,,bottom left,left 6m,,,bottom,left,,,,,,,FALSE,0,0,6,FRA,92,53:04,53:16,28 - 26,2,12
28,NOR - FRA,M,53:43,3223,2,REINKIND H Shot centre 9m saved middle left,27,NOR,30,16,,,27,0,,middle left,centre 9m,,1,middle,left,,,,,,,TRUE,0,0,6,NOR,93,53:16,53:43,28 - 26,2,27
28,NOR - FRA,M,53:50,3230,2,GULLIKSEN K Steal,44,NOR,30,16,,,,0,,,,,,,,,,,,44,,TRUE,0,0,6,FRA,94,53:43,53:50,28 - 26,2,7
28,NOR - FRA,M,53:50,3230,2,GENTY Y Turnover (FB),16,FRA,16,30,,,,0,,,,,,,,,,16,,,,FALSE,0,0,6,FRA,94,53:43,53:50,28 - 26,2,7
28,NOR - FRA,M,54:06,3246,2,REINKIND H Shot right 6m post,27,NOR,30,16,,,27,0,,post,right 6m,1,,,,,,,,,,TRUE,0,0,6,NOR,95,53:50,54:35,28 - 26,2,45
28,NOR - FRA,M,54:35,3275,2,GULLIKSEN K Goal right wing bottom left (10 FREDRIKSEN M),44,NOR,30,16,10,44,,1,,bottom left,right wing,,,bottom,left,,,,,,,TRUE,0,0,6,NOR,95,53:50,54:35,29 - 26,3,45
28,NOR - FRA,M,54:49,3289,2,REMILI Nfor 16 GENTY Y Empty goal,5,FRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,NOR,95,53:50,54:35,29 - 26,3,45
28,NOR - FRA,M,54:49,3289,2,Team timeout,"",FRA,Empty goal,30,,,,0,,,,,,,,,,,,,,FALSE,0,1,7,FRA,96,54:35,55:43,29 - 26,3,68
28,NOR - FRA,M,54:49,3289,2,GENTY Yfor 22 KARABATIC L Goalkeeper back,16,FRA,16,30,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,FRA,96,54:35,55:43,29 - 26,3,68
28,NOR - FRA,M,55:43,3343,2,KARABATIC N Goal centre 9m middle right,13,FRA,16,30,,13,,1,,middle right,centre 9m,,,middle,right,,,,,,,FALSE,0,0,6,FRA,96,54:35,55:43,29 - 27,2,68
28,NOR - FRA,M,55:57,3357,2,REINKIND H Goal right 9m top left,27,NOR,30,16,,27,,1,,top left,right 9m,,,top,left,,,,,,,TRUE,0,0,6,NOR,97,55:43,55:57,30 - 27,3,14
28,NOR - FRA,M,56:08,3368,2,REMILI N Goal right 6m middle right (9 RICHARDSON M),5,FRA,16,30,9,5,,1,,middle right,right 6m,,,middle,right,,,,,,,FALSE,0,0,6,FRA,98,55:57,56:08,30 - 28,2,11
28,NOR - FRA,M,56:51,3411,2,FREDRIKSEN M Technical Fault,10,NOR,30,16,,,,0,,,,,,,,,,,10,,,TRUE,0,0,6,NOR,99,56:08,56:51,30 - 28,2,43
28,NOR - FRA,M,57:20,3440,2,TOURNAT N Goal centre 6m bottom left (5 REMILI N),11,FRA,16,30,5,11,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,0,0,6,FRA,100,56:51,57:20,30 - 29,1,29
28,NOR - FRA,M,58:03,3483,2,SAGOSEN S Goal breakthrough bottom right,5,NOR,30,16,,5,,1,,bottom right,breakthrough,,,bottom,right,,,,,,,TRUE,0,0,6,NOR,101,57:20,58:03,31 - 29,2,43
28,NOR - FRA,M,58:59,3539,2,REMILI N Shot centre 6m saved middle centre,5,FRA,16,30,,,5,0,,middle centre,centre 6m,,1,middle,centre,,,,,,,FALSE,0,0,6,FRA,102,58:03,58:59,31 - 29,2,56
28,NOR - FRA,M,59:37,3577,2,Team timeout,"",NOR,30,16,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,NOR,103,58:59,60:00,31 - 29,2,61
28,NOR - FRA,M,59:55,3595,2,FREDRIKSEN M Goal left 6m middle right,10,NOR,30,16,,10,,1,,middle right,left 6m,,,middle,right,,,,,,,TRUE,0,0,6,NOR,103,58:59,60:00,32 - 29,3,61
29,GER - BRA,M,0:00,0,1,BITTER J Goalkeeper,1,GER,1,62,,,,0,,,,,,,,,,,,,,TRUE,0,,,GER,1,,,0 - 0,0,
29,GER - BRA,M,0:00,0,1,VIAL TERCARIOL L Goalkeeper,62,BRA,62,1,,,,0,,,,,,,,,,,,,,FALSE,0,,,GER,1,,,0 - 0,0,
29,GER - BRA,M,0:55,55,1,DRUX P Goal breakthrough top centre,95,GER,1,62,,95,,1,,top centre,breakthrough,,,top,centre,,,,,,,TRUE,0,0,6,GER,1,0:00,0:55,1 - 0,1,55
29,GER - BRA,M,1:36,96,1,LANGARO H Goal centre 9m top right,37,BRA,62,1,,37,,1,,top right,centre 9m,,,top,right,,,,,,,FALSE,0,0,6,BRA,2,0:55,1:36,1 - 1,0,41
29,GER - BRA,M,2:34,154,1,WEINHOLD S Goal centre 6m bottom left,17,GER,1,62,,17,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,TRUE,0,0,6,GER,3,1:36,2:34,2 - 1,1,58
29,GER - BRA,M,3:33,213,1,DUTRA L Goal right 6m middle right,33,BRA,62,1,,33,,1,,middle right,right 6m,,,middle,right,,,,,,,FALSE,0,0,6,BRA,4,2:34,3:33,2 - 2,0,59
29,GER - BRA,M,4:14,254,1,WEBER P Shot left 9m saved top left,20,GER,1,62,,,20,0,,top left,left 9m,,1,top,left,,,,,,,TRUE,0,0,6,GER,5,3:33,4:14,2 - 2,0,41
29,GER - BRA,M,4:24,264,1,BORGES F Turnover (FB),18,BRA,62,1,,,,0,,,,,,,,,,18,,,,FALSE,0,0,6,BRA,6,4:14,4:24,2 - 2,0,10
29,GER - BRA,M,5:20,320,1,WEBER P Goal centre 9m bottom centre,20,GER,1,62,,20,,1,,bottom centre,centre 9m,,,bottom,centre,,,,,,,TRUE,0,0,6,GER,7,4:24,5:20,3 - 2,1,56
29,GER - BRA,M,5:55,355,1,DRUX P Warning (yellow card),95,GER,1,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,GER,7,4:24,5:20,3 - 2,1,56
29,GER - BRA,M,6:18,378,1,SILVA JP Goal centre 6m bottom left,4,BRA,62,1,,4,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,0,0,6,BRA,8,5:20,6:18,3 - 3,0,58
29,GER - BRA,M,6:54,414,1,WEINHOLD S Turnover,17,GER,1,62,,,,0,,,,,,,,,,17,,,,TRUE,0,0,6,GER,9,6:18,6:54,3 - 3,0,36
29,GER - BRA,M,7:48,468,1,BORGES F Goal left wing middle right (37 LANGARO H),18,BRA,62,1,37,18,,1,,middle right,left wing,,,middle,right,,,,,,,FALSE,0,0,6,BRA,10,6:54,7:48,3 - 4,-1,54
29,GER - BRA,M,8:01,481,1,MORAES R Warning (yellow card),13,BRA,62,1,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,BRA,10,6:54,7:48,3 - 4,-1,54
29,GER - BRA,M,8:35,515,1,DRUX P Shot centre 9m missed,95,GER,1,62,,,95,0,,missed,centre 9m,,,,,,,,,,,TRUE,0,0,6,GER,11,7:48,8:35,3 - 4,-1,47
29,GER - BRA,M,8:50,530,1,PONCIANO T Shot centre 6m saved bottom right,35,BRA,62,1,,,35,0,,bottom right,centre 6m,,1,bottom,right,,,,,,,FALSE,0,0,6,BRA,12,8:35,8:50,3 - 4,-1,15
29,GER - BRA,M,9:02,542,1,WEINHOLD S Shot right 6m saved bottom centre,17,GER,1,62,,,17,0,,bottom centre,right 6m,,1,bottom,centre,,,,,,,TRUE,0,0,6,GER,13,8:50,9:02,3 - 4,-1,12
29,GER - BRA,M,9:39,579,1,DUTRA L Shot centre 9m saved bottom centre,33,BRA,62,1,,,33,0,,bottom centre,centre 9m,,1,bottom,centre,,,,,,,FALSE,0,0,6,BRA,14,9:02,9:39,3 - 4,-1,37
29,GER - BRA,M,9:54,594,1,GENSHEIMER U Shot left wing saved bottom right,3,GER,1,62,,,3,0,,bottom right,left wing,,1,bottom,right,,,,,,,TRUE,0,0,6,GER,15,9:39,10:27,3 - 4,-1,48
29,GER - BRA,M,10:27,627,1,WEBER P Goal centre 9m top centre,20,GER,1,62,,20,,1,,top centre,centre 9m,,,top,centre,,,,,,,TRUE,0,0,6,GER,15,9:39,10:27,4 - 4,0,48
29,GER - BRA,M,11:14,674,1,LANGARO H Shot left 9m saved middle right,37,BRA,62,1,,,37,0,,middle right,left 9m,,1,middle,right,,,,,,,FALSE,0,0,6,BRA,16,10:27,11:14,4 - 4,0,47
29,GER - BRA,M,12:00,720,1,GENSHEIMER U Shot centre 6m missed,3,GER,1,62,,,3,0,,missed,centre 6m,,,,,,,,,,,TRUE,0,0,6,GER,17,11:14,12:00,4 - 4,0,46
29,GER - BRA,M,12:09,729,1,SILVA JP Shot breakthrough post,4,BRA,62,1,,,4,0,,post,breakthrough,1,,,,,,,,,,FALSE,0,0,6,BRA,18,12:00,12:09,4 - 4,0,9
29,GER - BRA,M,12:34,754,1,WEBER Pfor 1 BITTER J Empty goal,20,GER,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,0,1,7,BRA,18,12:00,12:09,4 - 4,0,9
29,GER - BRA,M,12:40,760,1,BITTER Jfor 13 PEKELER H Goalkeeper back,1,GER,1,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,BRA,18,12:00,12:09,4 - 4,0,9
29,GER - BRA,M,13:15,795,1,WEBER P Goal centre 9m top right,20,GER,1,62,,20,,1,,top right,centre 9m,,,top,right,,,,,,,TRUE,0,0,6,GER,19,12:09,13:15,5 - 4,1,66
29,GER - BRA,M,13:50,830,1,BORGES F Goal centre 6m top left (37 LANGARO H),18,BRA,62,1,37,18,,1,,top left,centre 6m,,,top,left,,,,,,,FALSE,0,0,6,BRA,20,13:15,13:50,5 - 5,0,35
29,GER - BRA,M,14:34,874,1,WEBER P Shot centre 9m saved middle left,20,GER,1,62,,,20,0,,middle left,centre 9m,,1,middle,left,,,,,,,TRUE,0,0,6,GER,21,13:50,14:34,5 - 5,0,44
29,GER - BRA,M,14:44,884,1,PONCIANO T Shot centre 9m saved middle left,35,BRA,62,1,,,35,0,,middle left,centre 9m,,1,middle,left,,,,,,,FALSE,0,0,6,BRA,22,14:34,14:44,5 - 5,0,10
29,GER - BRA,M,15:26,926,1,WEBER P Technical Fault,20,GER,1,62,,,,0,,,,,,,,,,,20,,,TRUE,0,0,6,GER,23,14:44,15:26,5 - 5,0,42
29,GER - BRA,M,15:34,934,1,CHIUFFA F Goal right wing bottom left (4 SILVA JP),19,BRA,62,1,4,19,,1,,bottom left,right wing,,,bottom,left,,,,,,,FALSE,0,0,6,BRA,24,15:26,15:34,5 - 6,-1,8
29,GER - BRA,M,16:31,991,1,WEINHOLD S Goal breakthrough bottom right (95 DRUX P),17,GER,1,62,95,17,,1,,bottom right,breakthrough,,,bottom,right,,,,,,,TRUE,0,0,6,GER,25,15:34,16:31,6 - 6,0,57
29,GER - BRA,M,16:34,994,1,da ROSA Rfor 62 VIAL TERCARIOL L Goalkeeper Substitution,16,BRA,62,1,,,,0,,,,,,,,,,,,,,FALSE,0,0,6,GER,25,15:34,16:31,6 - 6,0,57
29,GER - BRA,M,17:09,1029,1,LANGARO H Shot centre 9m saved middle centre,37,BRA,62,1,,,37,0,,middle centre,centre 9m,,1,middle,centre,,,,,,,FALSE,0,0,6,BRA,26,16:31,17:09,6 - 6,0,38
29,GER - BRA,M,17:55,1075,1,WEBER P Turnover,20,GER,1,62,,,,0,,,,,,,,,,20,,,,TRUE,0,0,6,GER,27,17:09,17:55,6 - 6,0,46
29,GER - BRA,M,18:04,1084,1,BORGES F Goal centre 6m bottom right (13 MORAES R),18,BRA,62,1,13,18,,1,,bottom right,centre 6m,,,bottom,right,,,,,,,FALSE,0,0,6,BRA,28,17:55,18:04,6 - 7,-1,9
29,GER - BRA,M,18:15,1095,1,DRUX P Technical Fault,95,GER,1,62,,,,0,,,,,,,,,,,95,,,TRUE,0,0,6,GER,29,18:04,18:15,6 - 7,-1,11
29,GER - BRA,M,18:59,1139,1,DUTRA L Goal right 9m bottom right,33,BRA,62,1,,33,,1,,bottom right,right 9m,,,bottom,right,,,,,,,FALSE,0,0,6,BRA,30,18:15,18:59,6 - 8,-2,44
29,GER - BRA,M,19:13,1153,1,GOLLA J Goal left 6m middle right (95 DRUX P),4,GER,1,62,95,4,,1,,middle right,left 6m,,,middle,right,,,,,,,TRUE,0,0,6,GER,31,18:59,19:13,7 - 8,-1,14
29,GER - BRA,M,19:50,1190,1,SILVA JP Goal centre 6m bottom left (19 CHIUFFA F),4,BRA,62,1,19,4,,1,,bottom left,centre 6m,,,bottom,left,,,,,,,FALSE,0,0,6,BRA,32,19:13,19:50,7 - 9,-2,37
29,GER - BRA,M,19:57,1197,1,HAEFNER K Turnover,25,GER,1,62,,,,0,,,,,,,,,,25,,,,TRUE,0,0,6,GER,33,19:50,20:06,7 - 9,-2,16
29,GER - BRA,M,19:57,1197,1,PONCIANO T Steal,35,BRA,62,1,,,,0,,,,,,,,,,,,35,,FALSE,0,0,6,GER,33,19:50,20:06,7 - 9,-2,16
29,GER - BRA,M,20:06,1206,1,Team timeout,"",GER,1,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,GER,33,19:50,20:06,7 - 9,-2,16
29,GER - BRA,M,20:06,1206,1,PONCIANO T Technical Fault (FB),35,BRA,62,1,,,,0,,,,,,,,,,,35,,,FALSE,0,0,6,BRA,34,20:06,20:06,7 - 9,-2,0
29,GER - BRA,M,20:46,1246,1,KNORR J Goal centre 9m middle right,15,GER,1,62,,15,,1,,middle right,centre 9m,,,middle,right,,,,,,,TRUE,0,0,6,GER,35,20:06,20:46,8 - 9,-1,40
29,GER - BRA,M,21:25,1285,1,KASTENING T Steal,73,GER,1,62,,,,0,,,,,,,,,,,,73,,TRUE,0,0,6,BRA,36,20:46,21:25,8 - 9,-1,39
29,GER - BRA,M,21:25,1285,1,SILVA JP Turnover,4,BRA,62,1,,,,0,,,,,,,,,,4,,,,FALSE,0,0,6,BRA,36,20:46,21:25,8 - 9,-1,39
29,GER - BRA,M,21:32,1292,1,LEMKE F Goal fast break bottom left,6,GER,1,62,,6,,1,,bottom left,fast break,,,bottom,left,,,,,,,TRUE,0,0,6,GER,37,21:25,21:32,9 - 9,0,7
29,GER - BRA,M,21:37,1297,1,LEMKE F 2-minutes suspension,6,GER,1,62,,,,0,,,,,,,,,,,,,6,TRUE,0,0,6,GER,37,21:25,21:32,9 - 9,0,7
29,GER - BRA,M,21:53,1313,1,CHIUFFA F Goal right wing bottom right (4 SILVA JP),19,BRA,62,1,4,19,,1,,bottom right,right wing,,,bottom,right,,,,,,,FALSE,0,0,6,BRA,38,21:32,21:53,9 - 10,-1,21
29,GER - BRA,M,22:06,1326,1,KNORR Jfor 1 BITTER J Empty goal,15,GER,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,BRA,38,21:32,21:53,9 - 10,-1,21
29,GER - BRA,M,22:57,1377,1,WEINHOLD S Goal breakthrough bottom centre,17,GER,Empty goal,62,,17,,1,,bottom centre,breakthrough,,,bottom,centre,,,,,,,TRUE,-1,1,6,GER,39,21:53,22:57,10 - 10,0,64
29,GER - BRA,M,22:57,1377,1,BITTER Jfor 3 GENSHEIMER U Goalkeeper back,1,GER,1,62,,,,0,,,,,,,,,,,,,,TRUE,-1,0,5,GER,39,21:53,22:57,10 - 10,0,64
29,GER - BRA,M,23:21,1401,1,SILVA JP Goal left 9m bottom left,4,BRA,62,1,,4,,1,,bottom left,left 9m,,,bottom,left,,,,,,,FALSE,0,0,6,BRA,40,22:57,23:21,10 - 11,-1,24
29,GER - BRA,M,23:33,1413,1,KUEHN Jfor 1 BITTER J Empty goal,35,GER,Empty goal,62,,,,0,,,,,,,,,,,,,,TRUE,-1,1,6,BRA,40,22:57,23:21,10 - 11,-1,24
29,GER - BRA,M,23:40,1420,1,BITTER Jfor 6 LEMKE F Goalkeeper back,1,GER,1,62,,,,0,,,,,,,,,,,,,,TRUE,0,0,6,BRA,40,22:57,23:21,10 - 11,-1,24
29,GER - BRA,M,23:59,1439,1,TEIXEIRA H 2-minutes suspension,2,BRA,62,1,,,,0,,,,,,,,,,,,,2,FALSE,0,0,6,BRA,40,22:57,23:21,10 - 11,-1,24
29,GER - BRA,M,24:24,1464,1,WEINHOLD S Goal right 6m bottom left,17,GER,1,62,,17,,1,,bottom left,right 6m,,,bottom,left,,,,,,,TRUE,0,0,6,GER,41,23:21,24:24,11 - 11,0,63
29,GER - BRA,M,24:34,1474,1,LANGARO Hfor 16 da ROSA R Empty goal,37,BRA,Empty goal,1,,,,0,,,,,,,,,,,,,,FALSE,-1,1,6,GER,41,23:21,24:24,11 - 11,0,63
